user_id,movie_id,rating
161,47,3
161,14,3
161,46,5
161,18,3
161,37,2
161,8,2
161,23,4
161,48,4
161,25,3
161,44,3
161,6,5
162,16,4
162,29,2
162,11,4
162,32,3
162,30,1
162,17,3
162,1,5
162,26,4
162,25,2
162,18,4
162,34,4
162,7,2
162,38,3
162,15,4
162,39,3
163,43,3
163,44,4
163,3,2
163,41,2
163,40,3
163,14,2
163,35,3
163,18,2
163,48,3
163,34,5
164,44,3
164,6,4
164,5,2
164,45,3
164,47,3
164,50,3
164,41,3
164,3,4
164,33,3
164,23,3
164,39,1
164,20,3
164,13,4
164,32,2
164,15,3
164,21,4
164,30,3
165,47,3
165,13,4
165,2,3
165,22,3
165,12,2
165,43,3
165,41,3
165,14,3
165,24,2
165,20,3
165,45,1
165,5,2
165,39,3
165,26,5
165,9,3
165,7,3
165,15,2
165,11,2
166,11,4
166,45,5
166,18,5
166,44,1
166,28,3
166,23,3
166,9,4
166,41,2
166,38,5
166,24,3
166,14,4
166,13,1
166,8,2
166,43,4
166,2,1
166,32,4
167,3,4
167,8,3
167,21,3
167,30,1
167,48,4
167,22,4
167,26,2
167,50,4
167,4,2
167,44,1
167,5,2
167,33,2
167,27,3
167,15,3
167,47,3
167,28,3
167,49,2
168,20,3
168,43,4
168,47,1
168,22,4
168,35,3
168,26,2
168,32,3
168,34,2
168,33,3
168,28,1
168,17,2
168,48,4
168,38,2
168,41,2
168,2,3
168,1,3
168,11,4
168,29,3
168,36,4
168,50,3
169,49,3
169,3,2
169,21,1
169,50,2
169,10,3
169,2,3
169,20,3
169,48,5
169,5,3
169,42,3
169,46,2
169,37,1
169,33,4
170,33,2
170,28,4
170,49,2
170,19,4
170,39,3
170,30,4
170,18,3
170,17,3
170,23,5
170,7,2
170,2,3
170,37,3
170,29,5
170,40,1
170,35,1
170,27,1
170,12,1
170,10,5
171,43,3
171,46,4
171,19,3
171,38,3
171,32,2
171,45,5
171,25,5
171,5,3
171,18,4
171,11,3
171,37,3
171,10,2
171,6,3
171,16,3
171,31,1
171,3,3
171,41,4
171,23,3
172,2,3
172,9,4
172,46,3
172,50,3
172,17,5
172,19,4
172,27,3
172,3,2
172,26,3
172,21,3
172,10,2
172,36,2
172,1,4
172,29,1
172,18,3
173,39,3
173,27,3
173,47,3
173,2,5
173,12,3
173,32,5
173,50,4
173,25,3
173,29,3
174,20,2
174,40,4
174,37,3
174,6,3
174,23,1
174,36,3
174,48,3
174,21,3
174,35,4
174,45,2
174,46,2
174,14,4
174,44,5
174,12,2
174,50,3
174,7,2
174,16,1
174,31,3
174,2,2
174,17,4
175,21,4
175,24,4
175,30,4
175,38,1
175,31,1
175,16,2
175,39,5
175,45,4
175,44,3
175,5,4
175,14,4
175,1,5
175,18,4
175,42,3
175,6,3
175,29,2
175,9,3
175,26,3
175,25,2
176,49,2
176,40,2
176,27,2
176,37,3
176,11,3
176,42,5
176,1,2
176,41,5
176,18,2
176,39,4
176,47,3
176,26,2
176,30,4
176,24,3
176,29,3
176,46,3
176,16,3
177,33,5
177,43,2
177,10,1
177,26,4
177,3,3
177,40,3
177,15,3
177,25,3
177,4,2
177,44,3
177,47,3
177,11,4
178,26,5
178,49,2
178,16,3
178,1,1
178,47,5
178,4,2
178,3,1
178,15,3
178,35,3
179,3,2
179,23,5
179,5,3
179,18,4
179,22,2
179,10,4
179,29,4
179,17,3
179,28,3
179,40,4
179,26,1
179,39,3
179,19,4
179,41,3
179,32,2
179,11,3
179,47,4
179,36,2
179,13,2
179,2,2
180,21,2
180,3,3
180,38,3
180,43,3
180,42,3
180,14,3
180,48,2
180,32,2
180,19,3
180,17,3
180,41,3
181,7,1
181,38,1
181,44,2
181,39,1
181,24,2
181,27,4
181,3,1
181,48,3
181,33,2
181,30,4
181,22,3
181,36,3
181,6,3
181,2,3
181,19,3
182,46,4
182,29,4
182,23,4
182,25,2
182,24,4
182,15,2
182,38,5
182,14,3
182,5,4
182,35,2
182,40,3
182,45,2
182,6,3
183,9,4
183,26,2
183,36,1
183,30,3
183,42,3
183,47,3
183,16,3
183,39,3
183,14,2
183,11,3
183,41,3
183,25,4
183,31,5
183,19,4
183,17,4
184,32,4
184,30,3
184,39,5
184,31,4
184,15,4
184,49,2
184,14,2
184,44,2
184,37,2
184,42,4
184,38,1
184,19,1
184,16,2
184,11,2
184,41,2
184,13,4
184,46,3
184,1,1
185,22,1
185,44,3
185,8,3
185,19,3
185,40,3
185,23,2
185,11,4
185,21,3
186,29,3
186,14,2
186,26,2
186,1,4
186,48,2
186,7,3
186,49,3
186,17,3
186,9,3
186,32,4
186,44,1
186,2,2
186,5,2
186,22,2
186,37,2
186,15,3
186,30,3
187,22,3
187,11,2
187,20,3
187,7,4
187,2,3
187,45,5
187,30,3
187,9,3
187,8,4
187,19,5
187,26,3
187,25,2
187,23,3
187,35,3
188,13,2
188,31,3
188,47,4
188,12,1
188,34,1
188,30,4
188,23,4
188,20,2
188,26,3
188,36,3
188,41,3
188,19,4
189,2,3
189,14,2
189,25,3
189,19,4
189,24,2
189,47,3
189,33,1
189,39,3
189,6,2
189,30,3
189,20,3
189,38,5
189,45,3
189,28,3
189,11,3
190,3,4
190,43,2
190,7,4
190,30,3
190,32,4
190,48,2
190,24,2
190,29,3
190,42,3
190,27,3
190,36,3
190,45,1
190,25,3
190,19,3
190,2,3
190,31,2
191,47,3
191,34,3
191,9,5
191,19,3
191,10,1
191,8,3
191,37,4
191,31,1
191,4,5
191,32,5
191,41,1
191,49,5
191,50,3
191,11,4
191,43,3
191,29,3
192,16,1
192,49,1
192,6,3
192,42,3
192,41,4
192,43,4
192,13,1
192,34,2
192,4,2
192,44,3
192,38,2
192,21,2
192,11,5
192,24,4
192,50,2
192,37,3
193,39,3
193,16,1
193,3,3
193,31,4
193,26,3
193,44,3
193,14,3
193,37,4
193,28,1
193,1,3
193,11,2
193,41,3
193,35,2
194,4,1
194,20,3
194,9,4
194,41,1
194,22,2
194,11,4
194,32,4
194,31,3
194,27,3
194,25,3
194,18,2
194,43,3
194,26,3
194,28,5
194,29,1
194,15,3
194,39,3
194,16,3
195,33,2
195,27,2
195,9,3
195,12,3
195,16,2
195,31,2
195,2,2
195,10,4
196,1,1
196,17,1
196,25,3
196,42,5
196,15,1
196,20,4
196,30,3
196,34,4
196,27,3
196,33,4
196,44,1
196,2,4
196,50,2
196,22,3
196,7,4
196,28,2
196,13,2
196,14,3
196,49,3
196,32,3
197,47,2
197,31,4
197,39,5
197,26,3
197,42,3
197,22,3
197,12,3
197,33,3
197,15,3
197,11,4
197,7,3
197,24,2
197,10,3
197,16,4
198,3,4
198,25,3
198,29,1
198,4,3
198,40,2
198,35,5
198,11,2
198,45,2
198,34,3
199,42,3
199,15,3
199,29,3
199,8,1
199,19,2
199,6,4
199,1,3
199,39,2
199,36,2
199,3,5
200,38,4
200,46,3
200,30,3
200,20,4
200,3,4
200,10,4
200,39,5
200,24,4
200,9,4
200,11,4
200,19,1
200,2,3
200,6,4
200,4,3
200,5,2
200,8,3
200,29,3
200,22,3
200,12,4
